reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
abcd72d7-2ef8-4625-ac95-8892061dc4da,Jack,https://play-lh.googleusercontent.com/a/ACg8ocLOoviqto6Z3Mly6DF3_jwD5tZfIb2xZiQbz-bR6LspZA=mo,"Sangat mengecewakan, ketika masuk aplikasi tersebut, terus muncul tulisan ""LOADING"" yang terus berputar tanpa henti. Sudah dicoba login kembali, tetap saja seperti itu. Sangat disayangkan",3,8,3.08.12,2023-09-21 08:43:52,"Halo Kak, Maaf atas kendala yang dialami terkait Aplikasi Error. Aku infoin, beberapa layanan Shopee dan juga layanan mitra kami tengah mengalami gangguan. Kami mohon maaf atas ketidaknyamanannya. Namun kamu tidak perlu khawatir, transaksi yang telah dilakukan pelanggan dan mitra akan dapat segera dilakukan kembali. Semoga membantu. Stay fit🙏^HQ",2023-09-21 08:24:53,3.08.12
b59dfd7d-01df-4c4b-8f3f-3adfe3e8f274,Ade Sinta,https://play-lh.googleusercontent.com/a-/ALV-UjXIAGgLY_FigfWYmY6cmqdFTCSLdXi1mpl19S8VJRZHehk,"Aplikasi mudah, jualan disini juga gampang. Tp tiba2 jasa kirim wajib ada SPX jadi ribet. Karena SPX ga ada disini (ga ada layanan pickup) pickup pun bersyarat harus 10 per hari. Udah chat ke CS katanya suruh chat aja kalo ada orderan SPX, udah chat minta bantuan ke CS dan katanya udah di Up ke SPX terdekat. Tp ga ada kurir wa ke kita. Yg ada kita cari sendiri dan stlh kurir dtg bilang ""besok lg kurir ga wajib pickup kesini karna ga masuk sistem"" pdhl kita udah minta tlg ke cs buat pickup manual",2,0,3.09.20,2023-10-01 05:46:26,"Hi kak, maaf ya terkait kendala pick up pesanan kamu. Shopee akan trs memberikan yang terbaik untuk semua pengguna, agar bisa bantu cek lebih lanjut infoin username dan no pesanan km ke dm @shopee_id ya. Met siang 🙏^WD",2023-10-01 06:25:54,3.09.20
82632d66-5ce3-435e-a9b4-1227a8d1238d,Jihan Jaudah,https://play-lh.googleusercontent.com/a-/ALV-UjWRAOpXidYiuxeJCjQmt1YJEIwVWGQCVjqHJX_Kig9B3pQ,"sering banget bug, plis lah tolong bgt untuk developer perbaiki bug nya. saya sering bgt keluar dari app secara tiba-tiba. saya pengguna hp jadul merk Lenovo keluaran 2016. tolonf jangan perbanyak bug nya kaya gini, hp saya jadi lemot 🙏 terimakasih.",1,34,3.08.12,2023-09-08 09:20:04,"Hi Kak, maaf buat kendala applikasi yang lambat. Mimin saranin buat clear cache ya kak. Kakak bisa ikutin cara berikut: Akun Shopee > menu ""Saya"" > ""Pengaturan Akun"" > ""Informasi"" > ""Bersihkan Cache"" . Kalo ada kendala terkait Shopee, boleh colek Mmin ya kak. met mlm 🙏^PW",2023-09-08 10:19:56,3.08.12
52c4f377-98ff-4754-8bce-7877be85681f,Oppai Nime,https://play-lh.googleusercontent.com/a/ACg8ocKAuS-mSoEEwOh-wVZ5tTsGAe4y014rD8ZWjNHvjCwA=mo,Sangat puas untuk barang dan pesanan tukang antar barangnya ramah pokonya untuk shope menurut gw sangat bagus buat diri pribadi gw kekurangannya saya belum bisa dapat spinjam dari layanan shoope tolong beri saya spinjam saya sudah registrasi data untuk SP PINJAM,5,4,3.08.12,2023-09-26 23:50:48,"Hai kak. makasih atas bintang 5 nya terkait spinjam. Mimin infoin fitur SPinjam hanya untuk pengguna terpilih ya Kak. Jangan khawatir, kami akan terus mereview kebijakan ini untuk memberikan pelayanan terbaik ke seluruh pengguna. Mohon infoin detail kendala kamu dg lampirkan SS review ini via DM @Shopee_id ya. Stay safe🙏",2023-09-27 00:22:44,3.08.12
810a6b51-fab0-4519-bdd2-53e6b95296fb,Epy Pellondou,https://play-lh.googleusercontent.com/a-/ALV-UjXOoX9Y4I1dhC1h0UembYXSBqavDoXO8w0215SqZlXZog,"Sangat baik pelayanan nya dan pengiriman nya sangat cepat trus gak kayak tetangga nya. Tapi harus di perhatikan lagi soal voucher nya, Karna bnyak yg TDK bisa di gunakan padahal persyaratan nya sdah terpenuhi, voucher gratis ongkir nya malah gak bisa kepake lagi padahal udah di update apk nya. Thx shoppe n perhatikan lagi",3,9,3.08.12,2023-09-19 00:33:16,,,3.08.12
a13f944d-3c49-4484-99cc-b1474270bd3a,Saphyre Cho,https://play-lh.googleusercontent.com/a-/ALV-UjVxjii_OkvRBRyuWnW1tJsb4gpmG_KmiGxl3rADQ_qwRA,"Customer Servicenya ngak guna sama sekali,di chat ngk memberikan solusi,aplikasj lemot ngt pdhl udh update,udh kosongin hp,tolong dong diperbaiki lagi sistemnya,jangan iklan terus tpi aplikasi sulit dijalankan",1,0,3.09.20,2023-09-28 21:40:12,"Hi kak, maaf ya terkait kendala pada aplikasi shopee kamu. Mimin infoin pastiin jaringan internet km stabil ya dan pastikan aplikasi kamu dlm versi terbaru. Kamu juga bisa clear cache, logout dan login kembali. Coba secara berkala ya kak selama 1x24 jam, Klo msh gk bisa yuk infoin lebih detail kendalanya ke DM @Shopeecare_id. Stay safe🙏^DV",2023-09-28 23:04:54,3.09.20
237fcf6b-efe0-462b-a4c0-bd2c552b5daf,SO KIDI,https://play-lh.googleusercontent.com/a/ACg8ocJXihwI6ADGCrJLfxzupPclvw40DBpAidIeKNq517E=mo,"Semua pembelian saya dibatalkan, uang masuk ke ShopeePay tidak bisa diambil ataupun buat belanja, akun dibatasi maksudnya gimana, tolong kembalikan uang saya transfer lewat rekening",1,0,3.09.10,2023-09-28 18:23:03,"Hi kak, mohon maaf buat kendala akun km yg dibatasi. Mimin saranin jg pastiin kamu udah mematuhi Kebijakan dari Shopee agar terhindar dari pembatasan akun ya kak. Jk ada kndala lain km bisa info ke Live chat atau DM ke @Shopee_id / @Shopeecare ya , Sehat selalu🙏^DV",2023-09-28 19:24:28,3.09.10
c6616ef5-21a9-4fc7-a3a4-682c9cb63217,Udin Jamal,https://play-lh.googleusercontent.com/a/ACg8ocLlKdI-xqLWkkaVXo_GqRMoKXWCyJWR7UqsJSs5VQVu=mo,Kenapa sekarang sering lelet..ada apa dengan shoopee sekarang nih...mau log in aja makin ribet..selalu di suruh scan QR code tapi di hp yang sama..haddeeh...udah capek di suruh login melulu tapi gak bisa bisa..uninstal saja ..,1,0,3.09.20,2023-10-02 03:27:23,"Hai Kak Jamal, maaf banget ya udh buat kamu ga nyaman 🙏 untuk kedepannya Shopee bisa berikan layanan yang lebih baik lagi. Terkait kendala kamu mimin saranin update aplikasi Shopee, jaringan yg kamu gunakan stabil, lakukan clear cache perangkat, dan coba berkala yaa Kak. Kalo ada kendala atau pertanyaan bisa DM mimin yaa kak, stay healthy 🤗 ^YP",2022-10-21 14:07:38,3.09.20
712de8d3-181d-4be9-b99f-ff612554ebf2,Awal Almadina,https://play-lh.googleusercontent.com/a/ACg8ocK2X6hZvbgRSiZYwOih5HhgXMMSud52y5b5EjfuU283=mo,"Suka banget, dri tahun 2014 aku pake.. Ngebantu banget sih untuk belanja.. Banyak promo dan ongkir paling murah.. Bahkan ada ongkir yg cuman seribu bahkan free yah.. Alhamdulillah banget sih. 🥰🥰",5,1,3.09.20,2023-09-30 08:10:41,,,3.09.20
050a1884-a8fe-4e0a-957d-455646b240fd,Syarwan Hamid,https://play-lh.googleusercontent.com/a-/ALV-UjV7pUVQeFBIbug9PTzuDWoiQegKYm_9I3vrn-CxpL9bae8,"Aplikasi lemot, gak respondsif, sering loading. Belum lagi dilayar besar seperti tablet gak optimal, tampilan berantakan.",1,179,3.08.12,2023-09-20 05:00:18,"Hai Kak, mohon maaf atas ketidaknyamannya. Terkait kendalanya mimin saranin utk upgrade aplikasi shopee, pastikan jaringan stabil, lalu Clear Cache pada aplikasi dan coba berkala dalam 1x24 jam ya kak. Kalo masih berkendala, langsung info ke mimin di DM sosmed Shopee ya. Stay fit🙏^TN",2022-08-11 04:15:03,3.08.12
40fc959b-5f66-4da8-8836-46f35892b3e4,sri yarsih,https://play-lh.googleusercontent.com/a/ACg8ocIQs7cDU2w4fSef8VRl9q7lKFp1yghy7VF2DLY1R2wZ=mo,"Belanja di shopi sangat menyenangkan,sudah banyak diskon gratis onkir gak capek kesana kemari,bisa diretur apa bila barang tidak sesuai,yg penting memenuhi persyaratan dari shopy,pokoknya sangat ok belanja di shopy semoga makin jaya",5,4,3.09.10,2023-09-28 12:41:34,"Hi kak, maaciw ya bintang dan feedbacknya.. mimin jadi makin semangat deh kerjanya.. moga kamu selalu happy belanja dishopee ya ka. jangan lupa gunain voucher gratis ongkir dan melakukan pembayaran menggunakan shopeepay supaya belanja kamu semakin murrah, mudah dan tetap dari rumah.. happy shopping 🙂^PF",2022-10-16 04:57:44,3.09.10
97d89a4c-adb5-4d56-8477-6b30788b4d80,Ufi Syriastuti,https://play-lh.googleusercontent.com/a-/ALV-UjWITdbL8Yw5Nz9RSGmc34aen_nE9UBdijZ_zehJmv_JUV8,"Shopee mudah penggunaannya dan deskripsi informasi jelas, sehingga kita bisa pilih toko yg terpercaya. Kurangnya, barang salah kirim sulit dicomplain. Kemarin mau tanya ke seller klu barangnya salah kirim bagaimana ini, nanya dichat dan pas banget lagi live tanya juga, eh tiba² di pemesanan, barang ini dibatalkan Shopee, padahal barangnya sdh sampai dan sudah bayar, hanya salah mau minta tukar jadi ga kesampaian.",4,19,3.08.12,2023-09-09 20:30:19,"Hai kak, maaf atas ketidaknyamanya yaa. Terimakasih sebelumnya utk feedback yg kakak berikan, ini akan menjadi acuan buat kami agar lebih baik lg melayani kakak kedepannya. Klo ada kendala dan pertanyaan lebih lanjut, bisa hubungi kami di DM sosmed Shopee resmi atau Live Chat Shopee https://shp.ee/9ddcsh5 . Stay safe🙏^RO",2023-09-09 21:11:48,3.08.12
a16ae9ba-77be-4494-80c2-0ba0e811a302,Wiyan Artiningtyas,https://play-lh.googleusercontent.com/a-/ALV-UjXtTCAe1lm47qKw44DTNex1pJHGEFVGemSeXPn5TM4nDqI,"Kenapa ya sekrang shopee sulit untuk melakuan transaksi shopepaylater, dan sulit memindai wajah saat akan melakukan pembayaran, jadi tidak berhasil² dan setelah itu pesanan tidak langsung terkonfirmasi untuk dikemas tetapi masih dalam keadaan belum bayar, setelah itu pihak shopee membatalkan otomatis pesanan. Tolong untuk pihak shopee untuk memperbaikinya🙏🏻",1,21,3.09.10,2023-09-16 12:17:34,,,3.09.10
c67d29e1-c40c-4fe6-950a-0fabdfddd942,N Hasanah,https://play-lh.googleusercontent.com/a/ACg8ocJmFo7akMeQU80MPRPIQmcp83zbWiIH3jjA3AJJMUrz=mo,"Belanja pakai shopee mantul, enak, gak pakai ribet, tinggal klik saja, apalagi shopee livenya banyak diskonnya, bikin kita ketagihan belanja dan belanja terus, shopee memang is the best , thanks very much shopee 👍👍👍😁",5,3,3.09.20,2023-09-30 11:34:44,"Yahuuu seneng banget nih sama review dan bintang kakak :) yukk tingkatin terus belanja kamu di Shopee, biar makin mantepp belanjanyaa jangan lupa gunain voucher-voucher yang ada di aplikasi Shopeenya yaa kakak :) stay healthy ^FU",2022-10-04 09:16:00,3.09.20
3562563e-be63-46e8-ae28-7d99a3266bc7,Eko Mastero,https://play-lh.googleusercontent.com/a-/ALV-UjU6XAzGjbPe6WivOtE2fpwINMFzKnabEIGrCVXtSsvxeEA,"Layanan Shopee sudah bagus, voucher diskonnya juga masih oke untuk saat ini. Cuma tolong di bagian review barang dari pembeli diberi tambahan untuk mengurutkan berdasarkan tanggal ulasan terbaru, jadi kita tahu pengalaman pembeli lain yg baru membeli, karena kualitas barang dan layanan tokonya kan bisa berubah. ✌️",4,42,3.09.20,2023-10-01 02:07:58,"Hai kak, makasih utk masukan/saran nya, akan kami jadikan feedback agar pelayanan Shopee semakin lebih baik kedepannya dan semua pelanggan Shopee mendapatkan pelayanan yg memuaskan. Klo kamu ada pertanyaan, bisa DM mimin dgn melampirkan Screenshoot melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya. Sehat selalu 😊^TT",2023-10-01 03:28:29,3.09.20
9b0fa000-56ac-4c0c-8fd1-8c3af6633054,Kukuh Adi Tyas,https://play-lh.googleusercontent.com/a/ACg8ocJja9fxcPrZJ0_keh02euguRGCOX6gCGSzNkrev64t2=mo,"Aplikasi lemot poolll, gambar lama banget kebuka, main game juga cuma muter2 terus, Padahal dulu lancar jaya makanya selalu pake Shopee terus, padahal jaringan internetnya lancar,",2,0,3.09.20,2023-09-29 14:43:56,,,3.09.20
bfb5112c-c496-479e-b44a-dbd8e8499e7b,Elsa Luv,https://play-lh.googleusercontent.com/a-/ALV-UjWCGEaR3sEl_E9iruEd8PMe7AVZNyoyCC92WvBJb5BQlVM,"Kalo ada bintang minus paling rendah, bakal saya kasih tanpa pikir panjang. - diupdate, ngelag makin parah, jgnkan liat video, cuma liat foto"" produk 1 menit aja lgsg ngelag parah - Shopee food, harga makanan naik terus, gak sesuai sama promo""nya - untuk penjual, biaya admin naik drastis. Saya sebagai penjual cuma ambil keuntungan sedikit eh ditambah potongan biaya admin yg naik banyak, seller makin merugi !!! - banyaklah kekurangan apk Shopee sekarang. Sampe bosan dan capek menjelaskannya",1,12,3.08.12,2023-09-08 12:25:55,,,3.08.12
a6a946d0-b646-4a26-a873-7b03111ac527,Shella Andriyana,https://play-lh.googleusercontent.com/a-/ALV-UjWFB4fowxWTpW8QzJLbG-1SoXX4mfN_xwGFurPmgaV8Izc,"Shopee dibikin kayak aplikasi sebelah dong. Kalau mau pengembalian dana ada opsi kurir ambil ke rumah. Jadi pembeli nggak ribet. Kerja 2x. Niat hati belanja online biar nggak ribet, ini udah kecewa sama barang yang dipesan, masih harus gotong-gotong bawa ke pihak ekspedisi buat ngembaliin. Parah. Nggak dapat barangnya malah dapat ribetnya",1,14,3.08.12,2023-09-17 01:55:39,"Hai kak, maaf ya untuk kendalamu kedepannya Shopee akan terus meningkatkan performa dan layanannya agar semua pengguna Shopee nyaman. Jika ada kendala bisa hubungi kami melalui Live Chat atau DM ke Social Media kita @Shopee_id / @Shopeecare ya. Makasih:) ^MY",2023-09-17 02:18:42,3.08.12
05637066-21e4-459b-a4ab-d44c6aa1e265,Arief Maknuen,https://play-lh.googleusercontent.com/a-/ALV-UjVBFvOd31sD1o7FgYYQzD72MzFKU2Dk799_IfEx948ziA,"Gatau kenapa online shop tuh selalu jadi sarang bagi para penipu, dan pihak aplikasinya sendiri belum ada sikap yang kongkret. Walaupun adanya pihak ketiga transaksi relatif lebih aman sih dibanding tanpa pihak ketiga. Harapannya sih kalo bisa toko dengan rating rendah dan di review kalo ini penipuan, seperti barang beda dengan yang dijual dll, BISA di BANNED!",2,8,3.09.10,2023-09-25 15:44:24,"Hi kak, maaf ya atas ketidaknyamanan nya. apabila kakak menemukan seller yang terindikasi melakukan penipuan maka kakak bisa laporkan pengguna ya kak. Caranya buka halaman toko Penjual > pilih ikon pilihan (titik tiga di pojok kanan atas) > pilih Laporkan Pengguna ini. semoga infonya membantu ^EM",2023-09-25 16:32:46,3.09.10
891eb677-9ca6-4698-887a-142fb81b3381,andy wildhan,https://play-lh.googleusercontent.com/a-/ALV-UjVq7pzahsoFLlZyxoW3hpE0LOEjoCjyPQHXWhP2J_yWPZc,"Terlalu memksakn knp jasa kirim SPX standard tidak bisa di non aktifkan dan tidak bisa pilih jasa kirim yg lainya seperti jnt akhirnya pesanan gagal dikirim kemarin"" bisa pake jnt sekarang knp ga bisa,di daerah saya hanya ada sicepat,JNE dan yg paling Deket jnt makanya saya pake jnt dan di daerah saya ga ada SPX standard/jau jadi saya tidak dapat memproses pesanan karena pake jasa SPX yg di tentukan shope tolong dong kembalikan seperti semula seperti kemaren"" agar pesanan dapat di proses penjual",1,1,3.08.12,2023-09-25 02:55:26,"Hi kak maaf ya buat km resah terkait kendala penonaktifan jasa kirim SPX. mimin bantu info apabila km ingin melakukan penonaktifan, pastikan km tdk mengikuti promo ya kak, sehingga aku sarankan km melakukan penonaktifkan ketika promo sudah selesai. kl ada yg mau ditanyakan bisa hubungi aku di Live Chat/ Sosial media resmi kita ya. Sehat selalu🙏^DD",2023-09-22 06:34:35,3.08.12
c94a60b1-c93a-459e-95b6-31b48c70faf7,Sabila Rusydi,https://play-lh.googleusercontent.com/a/ACg8ocLzRDLU70ob39mfNRa34fDpwaDpPxPCZV6oB6FLxxDN=mo,"Mohon di perbaiki lagi sistem shopee videonya, karena banyak video video yang tidak relevan dan bahkan tidak layak di pertontonkan Mungkin bisa difilter video yang kurang pantas dan tidak relevannya Sudah itu saja dari saya, saya mohon banget untuk kedepannya bisa diperbaiki lagi",1,0,3.09.20,2023-10-02 00:34:45,"Hai kak, terimakasih untuk feedbacknya. Kedepannya shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan shopee. Jika kamu ada kendala bisa hubungi kami dengan memberikan screenshot review ini melalui Live Chat atau DM ke Media Sosial @Shopee_id / @Shopeecare ya. Sehat selalu🙏^TY",2023-10-02 01:59:03,3.09.20
0ec3a76a-1a81-4033-b6c7-dafb8750b2b7,Ndaru Dwi,https://play-lh.googleusercontent.com/a-/ALV-UjUEMfGr2Zvc4e9CnUaL-FeDSXFwhJLL8qopPUPzJ3sKZ70,"Saya transfer shopeepay ke bank, Saldo terpotong tapi belum masuk ke rekening !! Tulisannya *Dalam proses* tapi lemot ! Sudah sehari lebih tp blm ada penjelasan. Saldoku nyangkut 😡",1,2,3.08.12,2023-09-22 02:09:36,"Hi kak, maaf ya bikin ga nyaman terkait kendala transfer yg belum diterima. Mohon hubungi kami dgn memberikan screenshot review ini melalui Live Chat atau DM ke Media Sosial @Shopee_id / @Shopeecare ya. Met Pagi🙏 ^KZ",2023-09-22 03:25:28,3.08.12
3023cba3-ed24-4c95-937f-5777b050aa85,Ika Puspitasari,https://play-lh.googleusercontent.com/a-/ALV-UjXG46eMrEUkTmVU-bVhfLWdPOrV53V1Y5FjZuZDT8flJQ,"Kenapa shopee nya buat ngecek bagian dikirim gak bisa dibuka? Padahal buat buka lainnya bisa. Buat cek paketan sampai mana gk bisa. Apa skrg aplikasi nya dibuat seperti itu? Gk bisa lihat no resi, gk bisa lihat perjalanan paketnya sampai mana. Sudah update juga, jaringan juga lancar.",1,12,3.09.10,2023-09-19 09:17:10,"Hi Kak. Maaf bgt ya Kak bikin km khawatir terkait kendala kakak . agar mimin bisa bantu. mimin saranin kakak bisa infoin untuk tangkapan layar kendala dan username. melalui DM ke Social Media kita @Shopee_ID yang bercentang biru yaa kak, sehat selalu 😊^IR",2023-09-19 09:34:01,3.09.10
4954b560-bdd2-4fea-bf6a-866b9f583a1a,Agus Suarni,https://play-lh.googleusercontent.com/a/ACg8ocLw8-owmSATBo6pcXRpzdpLPRsnVFWfVcZK6wl7GFCf=mo,Shopee 10.10 sudah lebih bagus dari pada shopee 9.9 tapi ada kekurangannya sih yaitu 1 Suka lemot 2 Saat mau buat akun untuk belanja ngak masuk masuk saat login ke Gogel dan Facebok tapi untung saja wa bisa. sekian itu saja pendapatku terimakasih,5,1,3.09.20,2023-10-02 10:12:53,"Hi kak, maksih reviewnya, selalu pantengin update dari shopee ya kak, semoga kamu selalu nyaman ya menggunakan aplikasi shopee, kalau ada kendala/pertanyaan seputaran shopee bisa colek mimin melalui DM sosial media resmi shopee ya kak, happy a nice day 😊^SY",2023-10-02 11:43:56,3.09.20
8d1575ec-5119-4a73-9004-76b654195d4c,Rian Suryadi XII-C Multimedia,https://play-lh.googleusercontent.com/a-/ALV-UjXLeGWUScg4s5fB7czXmffFO140sMUcu7sWRM5G_Lf7Pw,"Galau sih gara-gara gabisa ikutan acara karna pesanan saya nyasar keluar pulau dan penerimaan barang jadi terlambat :( tolonglah lebih ditingkatkan lagi kedisiplinan dan ketelitiannya terutama di bidang expedisi,bukan 1 atau 2 orang loh yang ngalamin kaya gini !!!",3,10,3.08.12,2023-09-17 02:27:09,,,3.08.12
89e43a26-e916-46c1-ae5a-b89384838791,YAYAN DIMITRI,https://play-lh.googleusercontent.com/a-/ALV-UjVz5Oo05CJTAJQVmChIuMZ4OdOYz21cSQKvqE80QwiuBi0,"Sangat membantu sekali dalam.proses belanja, sebuah keniscayaan yang tidak bisa ditolak, sistem belanja zaman ini, semua dapat dilakukan online, hemat waktu, tenaga dan santai, bahkan bisa bisa sambil selonjoran, harga bahkan kadang lebih murah dari toko kenvemaional, namun tetap, semua punya konsekuensi, sejauh ini, saya puas, Mantap jaya selalu dan tetap amanah ya",5,12,3.08.12,2023-09-26 03:12:18,"Waahhh makasih yaa kak utk review&bintang 5 nya, mimin jadi makin semangat nih kerjanyaaa hehehe jangan lupa untuk gunain terus voucher yg tersedia di Shopee biar belanja km makin hemat😍😍 kl ada kendala/pertanyaan, japri mimin di DM sosial media resmi Shopee, Stay Healthy :) ^OB",2023-09-26 04:11:46,3.08.12
d008eaa9-72cf-493c-b66d-1b8e32d3c68e,Gimo Yogi,https://play-lh.googleusercontent.com/a/ACg8ocIEji-4WbLlRUzMEjvM34WwQLxwK2QL5nJgFi20tfHO=mo,"Shoope sangat mudah di gunakan, baik dlm belanja, ngobrol dg pihak seller,kecepatan pengiriman dan apabila kita melakukan refund krna sesuatu hal jg mudah.",5,2,3.09.20,2023-10-01 08:13:15,"Hi kak, maaciw yaa buat penilaian dan feedbacknya buat Shopee. Moga Shopee dapat terus memberikan kenyamanan buat kakak bertransaksi. Kuy pantengin trs aplikasi dan sosmed resmi Shopee ya biar ga ketinggalan promo serunyaa. Have a good day ^QH",2023-10-01 09:09:02,3.09.20
951610fe-2fc7-49c7-a2e0-c4a3b1b13828,Keyla bellvania Azzawa,https://play-lh.googleusercontent.com/a-/ALV-UjXFiVfcRKEf3qFf_Oq0as5uynf1_YujU4tTdJRT0Ds-ig,"Gimana si admin aqu mau login susah banget. Hp aku yg biasa aku buat login rusak. Ini mau login pake hp anak, malah ngak bisa. Kata sandi nomer hp email. Udah bener semuanya, cuman verivikasi wajah gagal terus ngak bisa masuk. Mana masih ada tagihan di paylater lagi. Kalo aku ngak bayar jangan salahkan aku karena aku mau masuk untuk login gak bisa.",2,4,3.08.12,2023-09-23 15:22:19,"hai kak, maaf yaa da bikin kamu ga nyaman. mimin info mohon pastikan kembali kamu udah masukin data2 yg benar saat login dan pastikan jaringan internet/wifi yg Kakak gunakan dalam keadaan stabil yaa. Mohon hubungi kami dengan memberikan screenshot review ini melalui Live Chat atau DM ke Media Sosial @Shopee_id / @Shopeecare ya. sehat selalu🙏^EB",2023-09-23 16:12:50,3.08.12
425959be-bd80-47ef-98e0-be9f35f41e59,Selviani Yusel,https://play-lh.googleusercontent.com/a/ACg8ocKwFaTvjNE8HYTLI2RITlXIrDrKoXh_TrXBEkpeR5_r=mo,"Setiap mau cek out malah begitu ""Akun dibatasi dari aktivitas pembelian dan penjualan karena melanggar kebijakan shopee atau dikarenakan keterlambatan pembayaran shoopeePayLater"".. Giliran mau aktifin akun suruh isi formulir msukan ktp,KK agak ngeri jg masa cuma belanja kaya daftar pinjol.. Kemarin² enak banget belanja..ribet trnyata shopee ga kaya aplikasi sebelah ga ribet... Apk sebelah kk dan ktp cuma buat bayar nanti.. Lah ini buat cod atau transfer masa smpe akunnya pke kk dan ktp..",1,0,3.08.12,2023-10-02 06:34:14,"Hi kk, maaf buat kamu bingung terkait kendala tidak bisa checkout karena akun yang dibatasi, untuk mimin bantu pengecekan lebih lanjut, bisa infoin detail kendala ke via DM ya kk, Mhn hbngi dgn mmberikn SS rview ini mlalui Live Chat/DM ke Social Media @Shopee_id / @Shopeecare ya, stay safe.🙏^SY",2023-10-02 07:15:21,3.08.12
dda20515-daba-4fc8-add5-d14904fbab09,Mai Ajah,https://play-lh.googleusercontent.com/a/ACg8ocLdPOU8ULVV19ttQ4-QbE9LTqn0XnWwVPPfXyCA51VJ=mo,"selama belanja di Shopee Alhamdulillah tidak pernah mengecewakan barang yang saya beli sesuai yang di inginkan cuma kendala nya di pengiriman aja dan di ongkir bisa dua kali lipat dari harga barang nya,,,, terima kasih Shopee dan para penjual nya dan para kurir nya,,, semangat",5,8,3.09.10,2023-09-20 21:52:27,"hai kak.. makasih ya untuk bintang 5 dan feedbacknya.. moga kamu selalu setia sama Shopee yaw.. cuss kak belanja lagi, jangan lupa gunain voucher gratis ongkirnya yaw biar belanja kamu makin menyenangkan hihiw. kalau ada pertanyaan atau kendala terkait Shopee, colek mimin ke DM IG @shopee_id yaw. stay safe 😊^DP",2023-09-20 22:34:29,3.09.10
e89d8308-0adf-4882-9940-c5342a4d5d5d,desy Permata,https://play-lh.googleusercontent.com/a/ACg8ocJa_4lFhdqB_jKC3QpVsGl1DCaGnovnOBxUOsL-sYFLTw=mo,"Tambahin vocher grtis ongkir rp 0 setiap ada vocher gratis ongkir tapi,kalo blnja msih ada ongkir nya,ongkir nya ga kcil mlhn besar harga barang nya murah ongkirnya gede bgt mlhn jadi mhl ke barang yg dibeli nya... sekiann!! Dan satu lagi tolong dong shopee Adain fitur dark mode nyaa biar ga bosen,trus skrng knp ada biaya layanan nya dulu prasaan ga ada huhh",3,0,3.08.12,2023-10-02 12:59:25,,,3.08.12
86a413fe-d389-448c-b6f8-b2aa4b9a8180,Jihan Mahirah,https://play-lh.googleusercontent.com/a-/ALV-UjWEJ_Bqxotkj97QCfkS1Bmr4I6zGJ_bk0xwP9gP6Qy8p0U,"mohon diperbaiki lagi, masaan sy tdk ada membuat pesanan apapun tiba² ada paket yg otw kerumah padahal sama sekali tidak ada mengklik buat pesanan, mohon ya kalo gini terus bisa terkuras uang orang 😔🙏🏻",3,0,3.09.20,2023-09-29 10:42:17,"Hai Kak, maaf ya atas kendalanya terkait adanya orderan yang datang namun Kakak tidak memesan. Mimin sarankan agar Kakak dapat menolak pesanan tersebut dan tidak melakukan pembayaran. Mohon hubungi kami dengan memberikan screenshot review ini melalui Live Chat atau DM ke Social Media kita @ShopeeCare . Terimakasih 🙏 ^KI",2023-09-29 11:20:48,3.09.20
5fdaa89c-2810-4b3a-a7e7-7b3c84423440,Boedi Chilox,https://play-lh.googleusercontent.com/a-/ALV-UjUgR0L1Mg1kyL4npUVWRsT765za1MlKydAvXEfEu2O_NaY,sangat membantu tuk belanja barang-barang yg di perlukan..tapi untuk bermain game seperti buble sering error/blank sendiri padahal sinyal penuh.mhon di perbaiki tuk game buble nya.dan penukaran koin mhon di perbanyak.soalnya hbus trus wktu ingin tukar berlian ke koin.,5,2,3.09.10,2023-09-29 04:23:04,"Kewrenn bgt Kak! makasih yaaa utk feedbacknya. Moga Shopee bisa melayani kamu terus dgn baik. Kuyy meluncur ke aplikasi atau sosmed Shopee yg resmi agar jangan sampai kelewatan promo dan diskonnya yaa. Kalo ada kendala, bisa hubungi mimin di DM sosmed Shopee resmi atau Live Chat Shopee https://shp.ee/9ddcsh5 . Keep Spirit :) ^RO",2023-08-21 02:54:23,3.09.10
31e71316-a186-4aad-bc66-d5756f7033b9,ida ningrum,https://play-lh.googleusercontent.com/a/ACg8ocL-WqWzSYC1kRpQ4LACEirPuoJ1jVatMojv4YKJGEKU=mo,"Alhamdulillah tidak pernah kecewa seller2nya amanah,, jadi sangat memudahkan buat ibu2 seperti saya yg gak bisa pergi keluar rumah sendiri, selain repot punya beby n balita juga tidak bisa mengendarai motor terimakasih Shopee,,",5,1,3.09.10,2023-10-02 02:58:02,,,3.09.10
